Found path: /home/ubuntu/VisualBanana_Linux/Banana.x86_64
Mono path[0] = '/home/ubuntu/VisualBanana_Linux/Banana_Data/Managed'
Mono config path = '/home/ubuntu/VisualBanana_Linux/Banana_Data/MonoBleedingEdge/etc'
Preloaded 'ScreenSelector.so'
Preloaded 'libgrpc_csharp_ext.x64.so'
Unable to preload the following plugins:
	ScreenSelector.so
	libgrpc_csharp_ext.x86.so
Logging to /home/ubuntu/.config/unity3d/Unity Technologies/Unity Environment/Player.log
ALSA lib confmisc.c:768:(parse_card) cannot find card '0'
ALSA lib conf.c:4292:(_snd_config_evaluate) function snd_func_card_driver returned error: No such file or directory
ALSA lib confmisc.c:392:(snd_func_concat) error evaluating strings
ALSA lib conf.c:4292:(_snd_config_evaluate) function snd_func_concat returned error: No such file or directory
ALSA lib confmisc.c:1251:(snd_func_refer) error evaluating name
ALSA lib conf.c:4292:(_snd_config_evaluate) function snd_func_refer returned error: No such file or directory
ALSA lib conf.c:4771:(snd_config_expand) Evaluate error: No such file or directory
ALSA lib pcm.c:2266:(snd_pcm_open_noupdate) Unknown PCM default
INFO:unityagents:
'Academy' started successfully!
Unity Academy name: Academy
        Number of Brains: 1
        Number of External Brains : 1
        Lesson number : 0
        Reset Parameters :
		
Unity brain name: BananaBrain
        Number of Visual Observations (per agent): 1
        Vector Observation space type: continuous
        Vector Observation space size (per agent): 0
        Number of stacked Vector Observation: 1
        Vector Action space type: discrete
        Vector Action space size (per agent): 4
        Vector Action descriptions: , , , 
Starting new process with global episode number  0
Episode 657	Average Score: 3.00
Episode 658	Average Score: 3.03
Episode 659	Average Score: 2.98
Episode 660	Average Score: 3.00
Episode 660	Average Score: 3.00

Episode 661	Average Score: 3.02
Episode 662	Average Score: 3.11
Episode 663	Average Score: 3.10
Episode 664	Average Score: 3.19
Episode 665	Average Score: 3.25
Episode 666	Average Score: 3.25
Episode 667	Average Score: 3.37
Episode 668	Average Score: 3.44
Episode 669	Average Score: 3.42
Episode 670	Average Score: 3.45
Episode 670	Average Score: 3.45

Episode 671	Average Score: 3.51
Episode 672	Average Score: 3.58
Episode 673	Average Score: 3.56
Episode 674	Average Score: 3.61
Episode 675	Average Score: 3.64
Episode 676	Average Score: 3.70
Episode 677	Average Score: 3.75
Episode 678	Average Score: 3.74
Episode 679	Average Score: 3.70
Episode 680	Average Score: 3.71
Episode 680	Average Score: 3.71

Episode 681	Average Score: 3.73
Episode 682	Average Score: 3.76
Episode 683	Average Score: 3.80
Episode 684	Average Score: 3.85
Episode 685	Average Score: 3.84
Episode 686	Average Score: 3.92
Episode 687	Average Score: 4.06
Episode 688	Average Score: 4.09
Episode 689	Average Score: 4.11
Episode 690	Average Score: 4.15
Episode 690	Average Score: 4.15

Episode 691	Average Score: 4.15
Episode 692	Average Score: 4.10
Episode 693	Average Score: 4.17
Episode 694	Average Score: 4.18
Episode 695	Average Score: 4.23
Episode 696	Average Score: 4.32
Episode 697	Average Score: 4.54
Episode 698	Average Score: 4.52
Episode 699	Average Score: 4.55
Episode 700	Average Score: 4.48
Episode 700	Average Score: 4.48

Episode 701	Average Score: 4.42
Episode 702	Average Score: 4.55
Episode 703	Average Score: 4.52
Episode 704	Average Score: 4.58
Episode 705	Average Score: 4.64
Episode 706	Average Score: 4.67
Episode 707	Average Score: 4.66
Episode 708	Average Score: 4.69
Episode 709	Average Score: 4.67
Episode 710	Average Score: 4.73
Episode 710	Average Score: 4.73

Episode 711	Average Score: 4.74
Episode 712	Average Score: 4.74
Episode 713	Average Score: 4.76
Episode 714	Average Score: 4.86
Episode 715	Average Score: 4.77
Episode 716	Average Score: 4.89
Episode 717	Average Score: 4.85
Episode 718	Average Score: 4.80
Episode 719	Average Score: 4.82
Episode 720	Average Score: 4.86
Episode 720	Average Score: 4.86

Episode 721	Average Score: 4.74
Episode 722	Average Score: 4.69
Episode 723	Average Score: 4.85
Episode 724	Average Score: 4.85
Episode 725	Average Score: 4.98
Episode 726	Average Score: 5.01
Episode 727	Average Score: 5.07
Episode 728	Average Score: 5.04
Episode 729	Average Score: 5.06
Episode 730	Average Score: 5.06
Episode 730	Average Score: 5.06

Episode 731	Average Score: 5.09
Episode 732	Average Score: 5.17
Episode 733	Average Score: 5.12
Episode 734	Average Score: 5.13
Episode 735	Average Score: 5.16
Episode 736	Average Score: 5.14
Episode 737	Average Score: 5.18
Episode 738	Average Score: 5.17
Episode 739	Average Score: 5.13
Episode 740	Average Score: 5.18
Episode 740	Average Score: 5.18

Episode 741	Average Score: 5.18
Episode 742	Average Score: 5.21
Episode 743	Average Score: 5.28
Episode 744	Average Score: 5.33
Episode 745	Average Score: 5.38
Episode 746	Average Score: 5.44
Episode 747	Average Score: 5.40
Episode 748	Average Score: 5.32
Episode 749	Average Score: 5.34
Episode 750	Average Score: 5.40
Episode 750	Average Score: 5.40

Episode 751	Average Score: 5.45
Episode 752	Average Score: 5.47
Episode 753	Average Score: 5.52
Episode 754	Average Score: 5.48
Episode 755	Average Score: 5.42
Episode 756	Average Score: 5.52
Episode 757	Average Score: 5.50
Episode 758	Average Score: 5.53
Episode 759	Average Score: 5.60
Episode 760	Average Score: 5.55
Episode 760	Average Score: 5.55

Episode 761	Average Score: 5.50
Episode 762	Average Score: 5.44
Episode 763	Average Score: 5.52
Episode 764	Average Score: 5.55
Episode 765	Average Score: 5.56
Episode 766	Average Score: 5.57
Episode 767	Average Score: 5.53
Episode 768	Average Score: 5.51
Episode 769	Average Score: 5.56
Episode 770	Average Score: 5.65
Episode 770	Average Score: 5.65

Episode 771	Average Score: 5.66
Episode 772	Average Score: 5.68
Episode 773	Average Score: 5.74
Episode 774	Average Score: 5.77
Episode 775	Average Score: 5.79
Episode 776	Average Score: 5.71
Episode 777	Average Score: 5.72
Episode 778	Average Score: 5.76
Episode 779	Average Score: 5.78
Episode 780	Average Score: 5.78
Episode 780	Average Score: 5.78

Episode 781	Average Score: 5.80
Episode 782	Average Score: 5.91
Episode 783	Average Score: 5.90
Episode 784	Average Score: 5.91
Episode 785	Average Score: 5.95
Episode 786	Average Score: 5.99
Episode 787	Average Score: 5.96
Episode 788	Average Score: 6.03
Episode 789	Average Score: 6.07
Episode 790	Average Score: 6.02
Episode 790	Average Score: 6.02

Episode 791	Average Score: 6.01
Episode 792	Average Score: 6.10
Episode 793	Average Score: 6.10
Episode 794	Average Score: 6.16
Episode 795	Average Score: 6.11
Episode 796	Average Score: 6.06
Episode 797	Average Score: 5.98
Episode 798	Average Score: 5.98
Episode 799	Average Score: 6.06
Episode 800	Average Score: 6.16
Episode 800	Average Score: 6.16

Episode 801	Average Score: 6.10
Episode 802	Average Score: 6.07
Episode 803	Average Score: 6.08
Episode 804	Average Score: 6.08
Episode 805	Average Score: 6.13
Episode 806	Average Score: 6.18
Episode 807	Average Score: 6.26
Episode 808	Average Score: 6.24
Episode 809	Average Score: 6.20
Episode 810	Average Score: 6.28
Episode 810	Average Score: 6.28

Episode 811	Average Score: 6.34
Episode 812	Average Score: 6.39
Episode 813	Average Score: 6.49
Episode 814	Average Score: 6.53
Episode 815	Average Score: 6.60
Episode 816	Average Score: 6.53
Episode 817	Average Score: 6.49
Episode 818	Average Score: 6.53
Episode 819	Average Score: 6.54
Episode 820	Average Score: 6.58
Episode 820	Average Score: 6.58

Episode 821	Average Score: 6.63
Episode 822	Average Score: 6.68
Episode 823	Average Score: 6.66
Episode 824	Average Score: 6.74
Episode 825	Average Score: 6.72
Episode 826	Average Score: 6.78
Episode 827	Average Score: 6.80
Episode 828	Average Score: 6.79
Episode 829	Average Score: 6.81
Episode 830	Average Score: 6.85
Episode 830	Average Score: 6.85

Episode 831	Average Score: 6.84
Episode 832	Average Score: 6.88
Episode 833	Average Score: 7.01
Episode 834	Average Score: 7.10
Episode 835	Average Score: 7.19
Episode 836	Average Score: 7.32
Episode 837	Average Score: 7.33
Episode 838	Average Score: 7.29
Episode 839	Average Score: 7.35
Episode 840	Average Score: 7.28
Episode 840	Average Score: 7.28

Episode 841	Average Score: 7.37
Episode 842	Average Score: 7.35
Episode 843	Average Score: 7.39
Episode 844	Average Score: 7.53
Episode 845	Average Score: 7.58
Episode 846	Average Score: 7.64
Episode 847	Average Score: 7.69
Episode 848	Average Score: 7.76
Episode 849	Average Score: 7.77
Episode 850	Average Score: 7.74
Episode 850	Average Score: 7.74

Episode 851	Average Score: 7.73
Episode 852	Average Score: 7.73
Episode 853	Average Score: 7.73
Episode 854	Average Score: 7.90
Episode 855	Average Score: 7.99
Episode 856	Average Score: 7.98
Episode 857	Average Score: 8.02
Episode 858	Average Score: 8.09
Episode 859	Average Score: 8.12
Episode 860	Average Score: 8.17
Episode 860	Average Score: 8.17

Episode 861	Average Score: 8.29
Episode 862	Average Score: 8.35
Episode 863	Average Score: 8.33
Episode 864	Average Score: 8.26
Episode 865	Average Score: 8.14
Episode 866	Average Score: 8.21
Episode 867	Average Score: 8.17
Episode 868	Average Score: 8.26
Episode 869	Average Score: 8.32
Episode 870	Average Score: 8.23
Episode 870	Average Score: 8.23

Episode 871	Average Score: 8.18
Episode 872	Average Score: 8.19
Episode 873	Average Score: 8.24
Episode 874	Average Score: 8.29
Episode 875	Average Score: 8.35
Episode 876	Average Score: 8.42
Episode 877	Average Score: 8.52
Episode 878	Average Score: 8.57
Episode 879	Average Score: 8.60
Episode 880	Average Score: 8.68
Episode 880	Average Score: 8.68

Episode 881	Average Score: 8.78
Episode 882	Average Score: 8.73
Episode 883	Average Score: 8.70
Episode 884	Average Score: 8.67
Episode 885	Average Score: 8.68
Episode 886	Average Score: 8.71
Episode 887	Average Score: 8.74
Episode 888	Average Score: 8.75
Episode 889	Average Score: 8.77
Episode 890	Average Score: 8.87
Episode 890	Average Score: 8.87

Episode 891	Average Score: 8.98
Episode 892	Average Score: 8.91
Episode 893	Average Score: 8.93
Episode 894	Average Score: 8.95
Episode 895	Average Score: 9.00
Episode 896	Average Score: 8.96
Episode 897	Average Score: 8.93
Episode 898	Average Score: 8.97
Episode 899	Average Score: 9.01
Episode 900	Average Score: 8.97
Episode 900	Average Score: 8.97

Episode 901	Average Score: 8.98
Episode 902	Average Score: 9.02
Episode 903	Average Score: 9.07
Episode 904	Average Score: 9.11
Episode 905	Average Score: 9.06
Episode 906	Average Score: 9.09
Episode 907	Average Score: 9.08
Episode 908	Average Score: 9.21
Episode 909	Average Score: 9.26
Episode 910	Average Score: 9.18
Episode 910	Average Score: 9.18

Episode 911	Average Score: 9.11
Episode 912	Average Score: 9.12
Episode 913	Average Score: 9.05
Episode 914	Average Score: 9.04
Episode 915	Average Score: 9.03
Episode 916	Average Score: 9.17
Episode 917	Average Score: 9.28
Episode 918	Average Score: 9.26
Episode 919	Average Score: 9.36
Episode 920	Average Score: 9.34
Episode 920	Average Score: 9.34

Episode 921	Average Score: 9.33
Episode 922	Average Score: 9.32
Episode 923	Average Score: 9.29
Episode 924	Average Score: 9.30
Episode 925	Average Score: 9.27
Episode 926	Average Score: 9.30
Episode 927	Average Score: 9.29
Episode 928	Average Score: 9.38
Episode 929	Average Score: 9.36
Episode 930	Average Score: 9.45
Episode 930	Average Score: 9.45

Episode 931	Average Score: 9.51
Episode 932	Average Score: 9.42
Episode 933	Average Score: 9.35
Episode 934	Average Score: 9.31
Episode 935	Average Score: 9.25
Episode 936	Average Score: 9.25
Episode 937	Average Score: 9.31
Episode 938	Average Score: 9.35
Episode 939	Average Score: 9.34
Episode 940	Average Score: 9.38
Episode 940	Average Score: 9.38

Episode 941	Average Score: 9.43
Episode 942	Average Score: 9.49
Episode 943	Average Score: 9.55
Episode 944	Average Score: 9.54
Episode 945	Average Score: 9.55
Episode 946	Average Score: 9.51
Episode 947	Average Score: 9.50
Episode 948	Average Score: 9.53
Episode 949	Average Score: 9.58
Episode 950	Average Score: 9.62
Episode 950	Average Score: 9.62

Episode 951	Average Score: 9.63
Episode 952	Average Score: 9.76
Episode 953	Average Score: 9.77
Episode 954	Average Score: 9.73
Episode 955	Average Score: 9.74
Episode 956	Average Score: 9.72
Episode 957	Average Score: 9.77
Episode 958	Average Score: 9.68
Episode 959	Average Score: 9.66
Episode 960	Average Score: 9.70
Episode 960	Average Score: 9.70

Episode 961	Average Score: 9.71
Episode 962	Average Score: 9.71
Episode 963	Average Score: 9.69
Episode 964	Average Score: 9.82
Episode 965	Average Score: 9.88
Episode 966	Average Score: 9.91
Episode 967	Average Score: 10.00
Episode 968	Average Score: 9.89
Episode 969	Average Score: 9.86
Episode 970	Average Score: 9.91
Episode 970	Average Score: 9.91

Episode 971	Average Score: 9.98
Episode 972	Average Score: 9.96
Episode 973	Average Score: 9.97
Episode 974	Average Score: 9.97
Episode 975	Average Score: 9.91
Episode 976	Average Score: 9.92
Episode 977	Average Score: 9.90
Episode 978	Average Score: 9.85
Episode 979	Average Score: 9.85
Episode 980	Average Score: 9.87
Episode 980	Average Score: 9.87

Episode 981	Average Score: 9.79
Episode 982	Average Score: 9.75
Episode 983	Average Score: 9.85
Episode 984	Average Score: 9.94
Episode 985	Average Score: 9.97
Episode 986	Average Score: 10.00
Episode 987	Average Score: 10.05
Episode 988	Average Score: 9.99
Episode 989	Average Score: 10.06
Episode 990	Average Score: 10.01
Episode 990	Average Score: 10.01

Episode 991	Average Score: 9.97
Episode 992	Average Score: 10.07
Episode 993	Average Score: 10.03
Episode 994	Average Score: 10.01
Episode 995	Average Score: 10.08
Episode 996	Average Score: 10.15
Episode 997	Average Score: 10.21
Episode 998	Average Score: 10.30
Episode 999	Average Score: 10.27
Episode 1000	Average Score: 10.30
Episode 1000	Average Score: 10.30

Episode 1001	Average Score: 10.43
Episode 1002	Average Score: 10.37
Episode 1003	Average Score: 10.33
Episode 1004	Average Score: 10.34
Episode 1005	Average Score: 10.38
Episode 1006	Average Score: 10.39
Episode 1007	Average Score: 10.35
Episode 1008	Average Score: 10.36
Episode 1009	Average Score: 10.39
Episode 1010	Average Score: 10.45
Episode 1010	Average Score: 10.45

Episode 1011	Average Score: 10.49
Episode 1012	Average Score: 10.43
Episode 1013	Average Score: 10.52
Episode 1014	Average Score: 10.50
Episode 1015	Average Score: 10.51
Episode 1016	Average Score: 10.43
Episode 1017	Average Score: 10.46
Episode 1018	Average Score: 10.55
Episode 1019	Average Score: 10.50
Episode 1020	Average Score: 10.44
Episode 1020	Average Score: 10.44

Episode 1021	Average Score: 10.46
Episode 1022	Average Score: 10.48
Episode 1023	Average Score: 10.47
Episode 1024	Average Score: 10.43
Episode 1025	Average Score: 10.45
Episode 1026	Average Score: 10.43
Episode 1027	Average Score: 10.49
Episode 1028	Average Score: 10.49
Episode 1029	Average Score: 10.54
Episode 1030	Average Score: 10.58
Episode 1030	Average Score: 10.58

Episode 1031	Average Score: 10.60
Episode 1032	Average Score: 10.69
Episode 1033	Average Score: 10.69
Episode 1034	Average Score: 10.69
Episode 1035	Average Score: 10.79
Episode 1036	Average Score: 10.81
Episode 1037	Average Score: 10.82
Episode 1038	Average Score: 10.84
Episode 1039	Average Score: 10.77
Episode 1040	Average Score: 10.70
Episode 1040	Average Score: 10.70

Episode 1041	Average Score: 10.65
Episode 1042	Average Score: 10.68
Episode 1043	Average Score: 10.74
Episode 1044	Average Score: 10.70
Episode 1045	Average Score: 10.63
Episode 1046	Average Score: 10.65
Episode 1047	Average Score: 10.71
Episode 1048	Average Score: 10.66
Episode 1049	Average Score: 10.62
Episode 1050	Average Score: 10.59
Episode 1050	Average Score: 10.59

Episode 1051	Average Score: 10.67
Episode 1052	Average Score: 10.62
Episode 1053	Average Score: 10.67
Episode 1054	Average Score: 10.72
Episode 1055	Average Score: 10.74
Episode 1056	Average Score: 10.81
Episode 1057	Average Score: 10.80
Episode 1058	Average Score: 10.88
Episode 1059	Average Score: 10.85
Episode 1060	Average Score: 10.85
Episode 1060	Average Score: 10.85

Episode 1061	Average Score: 10.86
Episode 1062	Average Score: 10.86
Episode 1063	Average Score: 10.90
Episode 1064	Average Score: 10.79
Episode 1065	Average Score: 10.89
Episode 1066	Average Score: 10.85
Episode 1067	Average Score: 10.75
Episode 1068	Average Score: 10.91
Episode 1069	Average Score: 10.88
Episode 1070	Average Score: 10.94
Episode 1070	Average Score: 10.94

Episode 1071	Average Score: 10.93
Episode 1072	Average Score: 10.97
Episode 1073	Average Score: 10.97
Episode 1074	Average Score: 10.89
Episode 1075	Average Score: 11.00
Episode 1076	Average Score: 10.94
Episode 1077	Average Score: 10.90
Episode 1078	Average Score: 10.96
Episode 1079	Average Score: 10.98
Episode 1080	Average Score: 10.95
Episode 1080	Average Score: 10.95

Episode 1081	Average Score: 10.89
Episode 1082	Average Score: 10.95
Episode 1083	Average Score: 10.99
Episode 1084	Average Score: 11.02
Episode 1085	Average Score: 11.04
Episode 1086	Average Score: 11.06
Episode 1087	Average Score: 10.95
Episode 1088	Average Score: 11.03
Episode 1089	Average Score: 11.03
Episode 1090	Average Score: 11.05
Episode 1090	Average Score: 11.05

Episode 1091	Average Score: 11.05
Episode 1092	Average Score: 11.10
Episode 1093	Average Score: 11.17
Episode 1094	Average Score: 11.17
Episode 1095	Average Score: 11.15
Episode 1096	Average Score: 11.12
Episode 1097	Average Score: 11.13
Episode 1098	Average Score: 11.07
Episode 1099	Average Score: 11.14
Episode 1100	Average Score: 11.14
Episode 1100	Average Score: 11.14

Episode 1101	Average Score: 11.09
Episode 1102	Average Score: 11.13
Episode 1103	Average Score: 11.13
Episode 1104	Average Score: 11.16
Episode 1105	Average Score: 11.19
Episode 1106	Average Score: 11.16
Episode 1107	Average Score: 11.13
Episode 1108	Average Score: 11.07
Episode 1109	Average Score: 11.12
Episode 1110	Average Score: 11.11
Episode 1110	Average Score: 11.11

Episode 1111	Average Score: 11.08
Episode 1112	Average Score: 11.12
Episode 1113	Average Score: 11.11
Episode 1114	Average Score: 11.13
Episode 1115	Average Score: 11.22
Episode 1116	Average Score: 11.20
Episode 1117	Average Score: 11.21
Episode 1118	Average Score: 11.19
Episode 1119	Average Score: 11.18
Episode 1120	Average Score: 11.19
Episode 1120	Average Score: 11.19

Episode 1121	Average Score: 11.24
Episode 1122	Average Score: 11.28
Episode 1123	Average Score: 11.35
Episode 1124	Average Score: 11.30
Episode 1125	Average Score: 11.38
Episode 1126	Average Score: 11.36
Episode 1127	Average Score: 11.37
Episode 1128	Average Score: 11.40
Episode 1129	Average Score: 11.41
Episode 1130	Average Score: 11.37
Episode 1130	Average Score: 11.37

Episode 1131	Average Score: 11.34
Episode 1132	Average Score: 11.26
Episode 1133	Average Score: 11.34
Episode 1134	Average Score: 11.35
Episode 1135	Average Score: 11.30
Episode 1136	Average Score: 11.24
Episode 1137	Average Score: 11.18
Episode 1138	Average Score: 11.15
Episode 1139	Average Score: 11.27
Episode 1140	Average Score: 11.33
Episode 1140	Average Score: 11.33

Episode 1141	Average Score: 11.37
Episode 1142	Average Score: 11.38
Episode 1143	Average Score: 11.25
Episode 1144	Average Score: 11.28
Episode 1145	Average Score: 11.29
Episode 1146	Average Score: 11.33
Episode 1147	Average Score: 11.31
Episode 1148	Average Score: 11.35
Episode 1149	Average Score: 11.26
Episode 1150	Average Score: 11.32
Episode 1150	Average Score: 11.32

Episode 1151	Average Score: 11.30
Episode 1152	Average Score: 11.32
Episode 1153	Average Score: 11.32
Episode 1154	Average Score: 11.28
Episode 1155	Average Score: 11.23
Episode 1156	Average Score: 11.19
Episode 1157	Average Score: 11.27
Episode 1158	Average Score: 11.18
Episode 1159	Average Score: 11.27
Episode 1160	Average Score: 11.33
Episode 1160	Average Score: 11.33

Episode 1161	Average Score: 11.41
Episode 1162	Average Score: 11.34
Episode 1163	Average Score: 11.33
Episode 1164	Average Score: 11.37
Episode 1165	Average Score: 11.35
Episode 1166	Average Score: 11.30
Episode 1167	Average Score: 11.38
Episode 1168	Average Score: 11.35
Episode 1169	Average Score: 11.37
Episode 1170	Average Score: 11.26
Episode 1170	Average Score: 11.26

Episode 1171	Average Score: 11.33
Episode 1172	Average Score: 11.31
Episode 1173	Average Score: 11.28
Episode 1174	Average Score: 11.35
Episode 1175	Average Score: 11.27
Episode 1176	Average Score: 11.25
Episode 1177	Average Score: 11.25
Episode 1178	Average Score: 11.29
Episode 1179	Average Score: 11.36
Episode 1180	Average Score: 11.40
Episode 1180	Average Score: 11.40

Episode 1181	Average Score: 11.48
Episode 1182	Average Score: 11.48
Episode 1183	Average Score: 11.42
Episode 1184	Average Score: 11.29
Episode 1185	Average Score: 11.26
Episode 1186	Average Score: 11.17
Episode 1187	Average Score: 11.22
Episode 1188	Average Score: 11.23
Episode 1189	Average Score: 11.18
Episode 1190	Average Score: 11.21
Episode 1190	Average Score: 11.21

Episode 1191	Average Score: 11.18
Episode 1192	Average Score: 11.08
Episode 1193	Average Score: 11.11
Episode 1194	Average Score: 11.07
Episode 1195	Average Score: 11.03
Episode 1196	Average Score: 11.04
Episode 1197	Average Score: 11.11
Episode 1198	Average Score: 11.15
Episode 1199	Average Score: 11.05
Episode 1200	Average Score: 11.13
Episode 1200	Average Score: 11.13

Episode 1201	Average Score: 11.21
Episode 1202	Average Score: 11.23
Episode 1203	Average Score: 11.30
Episode 1204	Average Score: 11.29
Episode 1205	Average Score: 11.21
Episode 1206	Average Score: 11.24
Episode 1207	Average Score: 11.32
Episode 1208	Average Score: 11.41
Episode 1209	Average Score: 11.32
Episode 1210	Average Score: 11.33
Episode 1210	Average Score: 11.33

Episode 1211	Average Score: 11.38
Episode 1212	Average Score: 11.40
Episode 1213	Average Score: 11.34
Episode 1214	Average Score: 11.42
Episode 1215	Average Score: 11.39
Episode 1216	Average Score: 11.46
Episode 1217	Average Score: 11.50
Episode 1218	Average Score: 11.49
Episode 1219	Average Score: 11.45
Episode 1220	Average Score: 11.48
Episode 1220	Average Score: 11.48

Episode 1221	Average Score: 11.43
Episode 1222	Average Score: 11.46
Episode 1223	Average Score: 11.45
Episode 1224	Average Score: 11.56
Episode 1225	Average Score: 11.47
Episode 1226	Average Score: 11.51
Episode 1227	Average Score: 11.56
Episode 1228	Average Score: 11.50
Episode 1229	Average Score: 11.50
Episode 1230	Average Score: 11.47
Episode 1230	Average Score: 11.47

Episode 1231	Average Score: 11.46
Episode 1232	Average Score: 11.53
Episode 1233	Average Score: 11.48
Episode 1234	Average Score: 11.51
Episode 1235	Average Score: 11.54
Episode 1236	Average Score: 11.60
Episode 1237	Average Score: 11.70
Episode 1238	Average Score: 11.78
Episode 1239	Average Score: 11.78
Episode 1240	Average Score: 11.89
Episode 1240	Average Score: 11.89

Episode 1241	Average Score: 11.87
Episode 1242	Average Score: 11.82
Episode 1243	Average Score: 11.81
Episode 1244	Average Score: 11.81
Episode 1245	Average Score: 11.79
Episode 1246	Average Score: 11.77
Episode 1247	Average Score: 11.83
Episode 1248	Average Score: 11.84
Episode 1249	Average Score: 11.96
Episode 1250	Average Score: 11.86
Episode 1250	Average Score: 11.86

Episode 1251	Average Score: 11.86
Episode 1252	Average Score: 11.83
Episode 1253	Average Score: 11.83
Episode 1254	Average Score: 11.83
Episode 1255	Average Score: 11.84
Episode 1256	Average Score: 11.87
Episode 1257	Average Score: 11.81
Episode 1258	Average Score: 11.91
Episode 1259	Average Score: 11.86
Episode 1260	Average Score: 11.81
Episode 1260	Average Score: 11.81

Episode 1261	Average Score: 11.74
Episode 1262	Average Score: 11.85
Episode 1263	Average Score: 11.80
Episode 1264	Average Score: 11.84
Episode 1265	Average Score: 11.81
Episode 1266	Average Score: 11.87
Episode 1267	Average Score: 11.88
Episode 1268	Average Score: 11.82
Episode 1269	Average Score: 11.86
Episode 1270	Average Score: 11.88
Episode 1270	Average Score: 11.88

Episode 1271	Average Score: 11.86
Episode 1272	Average Score: 11.81
Episode 1273	Average Score: 11.85
Episode 1274	Average Score: 11.86
Episode 1275	Average Score: 11.87
Episode 1276	Average Score: 11.95
Episode 1277	Average Score: 11.97
Episode 1278	Average Score: 11.91
Episode 1279	Average Score: 11.86
Episode 1280	Average Score: 11.79
Episode 1280	Average Score: 11.79

Episode 1281	Average Score: 11.83
Episode 1282	Average Score: 11.87
Episode 1283	Average Score: 11.98
Episode 1284	Average Score: 12.08
Episode 1285	Average Score: 12.09
Episode 1286	Average Score: 12.05
Episode 1287	Average Score: 12.08
Episode 1288	Average Score: 12.08
Episode 1289	Average Score: 12.08
Episode 1290	Average Score: 12.04
Episode 1290	Average Score: 12.04

Episode 1291	Average Score: 12.06
Episode 1292	Average Score: 12.13
Episode 1293	Average Score: 12.07
Episode 1294	Average Score: 12.10
Episode 1295	Average Score: 12.15
Episode 1296	Average Score: 12.19
Episode 1297	Average Score: 12.14
Episode 1298	Average Score: 12.13
Episode 1299	Average Score: 12.19
Episode 1300	Average Score: 12.14
Episode 1300	Average Score: 12.14

Episode 1301	Average Score: 12.17
Episode 1302	Average Score: 12.12
Episode 1303	Average Score: 12.12
Episode 1304	Average Score: 12.15
Episode 1305	Average Score: 12.19
Episode 1306	Average Score: 12.13
Episode 1307	Average Score: 12.08
Episode 1308	Average Score: 12.08
Episode 1309	Average Score: 12.14
Episode 1310	Average Score: 12.17
Episode 1310	Average Score: 12.17

Episode 1311	Average Score: 12.14
Episode 1312	Average Score: 12.15
Episode 1313	Average Score: 12.16
Episode 1314	Average Score: 12.10
Episode 1315	Average Score: 12.11
Episode 1316	Average Score: 12.06
Episode 1317	Average Score: 11.99
Episode 1318	Average Score: 11.99
Episode 1319	Average Score: 12.04
Episode 1320	Average Score: 12.02
Episode 1320	Average Score: 12.02

Episode 1321	Average Score: 12.11
Episode 1322	Average Score: 12.09
Episode 1323	Average Score: 12.08
Episode 1324	Average Score: 12.12
Episode 1325	Average Score: 12.24
Episode 1326	Average Score: 12.23
Episode 1327	Average Score: 12.25
Episode 1328	Average Score: 12.26
Episode 1329	Average Score: 12.21
Episode 1330	Average Score: 12.23
Episode 1330	Average Score: 12.23

Episode 1331	Average Score: 12.21
Episode 1332	Average Score: 12.22
Episode 1333	Average Score: 12.22
Episode 1334	Average Score: 12.20
Episode 1335	Average Score: 12.20
Episode 1336	Average Score: 12.21
Episode 1337	Average Score: 12.19
Episode 1338	Average Score: 12.15
Episode 1339	Average Score: 12.12
Episode 1340	Average Score: 12.07
Episode 1340	Average Score: 12.07

Episode 1341	Average Score: 12.09
Episode 1342	Average Score: 12.15
Episode 1343	Average Score: 12.19
Episode 1344	Average Score: 12.22
Episode 1345	Average Score: 12.27
Episode 1346	Average Score: 12.34
Episode 1347	Average Score: 12.30
Episode 1348	Average Score: 12.21
Episode 1349	Average Score: 12.22
Episode 1350	Average Score: 12.33
Episode 1350	Average Score: 12.33

Episode 1351	Average Score: 12.32
Episode 1352	Average Score: 12.39
Episode 1353	Average Score: 12.39
Episode 1354	Average Score: 12.41
Episode 1355	Average Score: 12.34
Episode 1356	Average Score: 12.33
Episode 1357	Average Score: 12.38
Episode 1358	Average Score: 12.43
Episode 1359	Average Score: 12.51
Episode 1360	Average Score: 12.49
Episode 1360	Average Score: 12.49

Episode 1361	Average Score: 12.42
Episode 1362	Average Score: 12.47
Episode 1363	Average Score: 12.56
Episode 1364	Average Score: 12.52
Episode 1365	Average Score: 12.58
Episode 1366	Average Score: 12.56
Episode 1367	Average Score: 12.53
Episode 1368	Average Score: 12.63
Episode 1369	Average Score: 12.68
Episode 1370	Average Score: 12.81
Episode 1370	Average Score: 12.81

Episode 1371	Average Score: 12.73
Episode 1372	Average Score: 12.77
Episode 1373	Average Score: 12.75
Episode 1374	Average Score: 12.72
Episode 1375	Average Score: 12.73
Episode 1376	Average Score: 12.72
Episode 1377	Average Score: 12.77
Episode 1378	Average Score: 12.79
Episode 1379	Average Score: 12.90
